,Unnamed: 0,index,Link,Posting Date,Location,City,Neighbourhood (Dirty),Address,Pure Rent,Size,Date From,Date To,DataFrame Date,Deposit,Lease term,EUR / SQM,Name,Neighbourhood,Date To (Year - Month),Latitude,Longitude
1227,1227,10209445,www.wg-gesucht.de/wg-zimmer-in-Berlin-Naehe-Prenzlauer-Berg.10209445.html,07.08.2023,"Berlin
                                                                    Steglitz-Zehlendorf",Berlin,                                                                   Steglitz-Zehlendorf,Muster Str. 1,800.0,25,2023-08-07,2024-10-31,20230813,5000,14.0,32.0,07.08.2023-800.0-32.0 Berlin,Steglitz,2024-10,Location not found: Steglitz,Location not found: Steglitz
1228,1228,10326950,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.10326950.html,07.08.2023,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,680.0,25,2023-09-01,2023-09-30,20230813,5000,0.0,27.2,07.08.2023-680.0-27.2 Berlin,Mitte,2023-09,Location not found: Mitte,Location not found: Mitte
1229,1229,10215622,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.10215622.html,07.08.2023,"Berlin
                                                                    Nähe Prenzlauer Berg",Berlin,                                                                   Nähe Prenzlauer Berg,Muster Str. 1,400.0,8,2023-09-07,2023-12-31,20230813,5000,3.0,50.0,07.08.2023-400.0-50.0 Berlin,Prenzlauer Berg,2023-12,Location not found: Prenzlauer Berg,Location not found: Prenzlauer Berg
1230,1230,10360842,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.10360842.html,07.08.2023,"Berlin
                                                                    Kreuzberg",Berlin,                                                                   Kreuzberg,Muster Str. 1,321.0,13,2023-09-01,2023-10-30,20230813,5000,1.0,24.692307692307693,07.08.2023-321.0-24.692307692307693 Berlin,Kreuzberg,2023-10,Location not found: Kreuzberg,Location not found: Kreuzberg
1231,1231,10262189,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.10262189.html,07.08.2023,"Berlin
                                                                    Charlottenburg",Berlin,                                                                   Charlottenburg,Muster Str. 1,600.0,12,2023-09-06,2023-10-06,20230813,5000,1.0,50.0,07.08.2023-600.0-50.0 Berlin,Charlottenburg,2023-10,Location not found: Charlottenburg,Location not found: Charlottenburg
1232,1232,10365743,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz.10365743.html,07.08.2023,"Berlin
                                                                    Schöneberg",Berlin,                                                                   Schöneberg,Muster Str. 1,700.0,23,2023-10-01,2024-03-31,20230813,5000,5.0,30.434782608695652,07.08.2023-700.0-30.434782608695652 Berlin,Schöneberg,2024-03,Location not found: Schöneberg,Location not found: Schöneberg
1233,1233,5335776,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.5335776.html,07.08.2023,"Berlin
                                                                    Kreuzberg",Berlin,                                                                   Kreuzberg,Muster Str. 1,500.0,23,2023-08-30,2023-09-30,20230813,5000,1.0,21.73913043478261,07.08.2023-500.0-21.73913043478261 Berlin,Kreuzberg,2023-09,Location not found: Kreuzberg,Location not found: Kreuzberg
1234,1234,9601699,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.9601699.html,07.08.2023,"Berlin
                                                                    Steglitz",Berlin,                                                                   Steglitz,Muster Str. 1,500.0,25,2023-08-07,2023-09-10,20230813,5000,1.0,20.0,07.08.2023-500.0-20.0 Berlin,Steglitz,2023-09,Location not found: Steglitz,Location not found: Steglitz
1235,1235,9774145,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.9774145.html,07.08.2023,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,600.0,15,2023-09-15,2024-09-15,20230813,5000,12.0,40.0,07.08.2023-600.0-40.0 Berlin,Friedrichshain,2024-09,Location not found: Friedrichshain,Location not found: Friedrichshain
1236,1236,10365221,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10365221.html,07.08.2023,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,750.0,15,2023-09-08,2024-02-29,20230813,5000,5.0,50.0,07.08.2023-750.0-50.0 Berlin,Mitte,2024-02,Location not found: Mitte,Location not found: Mitte
1237,1237,9801189,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9801189.html,07.08.2023,"Berlin
                                                                    Moabit",Berlin,                                                                   Moabit,Muster Str. 1,477.0,7,2023-09-01,2024-02-28,20230813,5000,5.0,68.14285714285714,07.08.2023-477.0-68.14285714285714 Berlin,Moabit,2024-02,Location not found: Moabit,Location not found: Moabit
1238,1238,10364647,www.wg-gesucht.de/wg-zimmer-in-Berlin-BERLIN.10364647.html,07.08.2023,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,570.0,25,2023-09-01,2023-10-31,20230813,5000,1.0,22.8,07.08.2023-570.0-22.8 Berlin,Neukölln,2023-10,Location not found: Neukölln,Location not found: Neukölln
1239,1239,9260140,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9260140.html,07.08.2023,"Berlin
                                                                    Kreuzberg",Berlin,                                                                   Kreuzberg,Muster Str. 1,675.0,18,2023-08-08,2023-09-09,20230813,5000,1.0,37.5,07.08.2023-675.0-37.5 Berlin,Kreuzberg,2023-09,Location not found: Kreuzberg,Location not found: Kreuzberg
1240,1240,9260140,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.9260140.html,13.08.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,380.0,21,2023-08-14,,20230813,5000,,18.095238095238095,13.08.2023-380.0-18.095238095238095 Zimmervon HousingAnywhere*,Berlin,,Location not found: Berlin,Location not found: Berlin
1241,1241,9978094,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.9978094.html,13.08.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,360.0,19,2023-08-14,,20230813,5000,,18.94736842105263,13.08.2023-360.0-18.94736842105263 Zimmervon Spotahome*,Berlin,,Location not found: Berlin,Location not found: Berlin
1242,1242,10335356,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz.10335356.html,07.08.2023,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,500.0,25,2023-08-10,2023-09-01,20230813,5000,1.0,20.0,07.08.2023-500.0-20.0 Berlin,Friedrichshain,2023-09,Location not found: Friedrichshain,Location not found: Friedrichshain
1243,1243,10230439,www.wg-gesucht.de/wg-zimmer-in-Berlin-Westend-Charlottenburg.10230439.html,07.08.2023,"Berlin
                                                                    Kreuzberg",Berlin,                                                                   Kreuzberg,Muster Str. 1,480.0,16,2023-08-09,2023-09-01,20230813,5000,1.0,30.0,07.08.2023-480.0-30.0 Berlin,Kreuzberg,2023-09,Location not found: Kreuzberg,Location not found: Kreuzberg
1244,1244,10231705,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz.10231705.html,07.08.2023,"Berlin
                                                                    Steglitz",Berlin,                                                                   Steglitz,Muster Str. 1,350.0,22,2023-08-07,2023-09-30,20230813,5000,1.0,15.909090909090908,07.08.2023-350.0-15.909090909090908 Berlin,Steglitz,2023-09,Location not found: Steglitz,Location not found: Steglitz
1245,1245,10365279,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain-Kreuzberg.10365279.html,07.08.2023,"Berlin
                                                                    Westend Charlottenburg",Berlin,                                                                   Westend Charlottenburg,Muster Str. 1,550.0,15,2023-08-15,2023-10-31,20230813,5000,2.0,36.666666666666664,07.08.2023-550.0-36.666666666666664 Berlin,Charlottenburg,2023-10,Location not found: Charlottenburg,Location not found: Charlottenburg
1246,1246,10365275,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.10365275.html,07.08.2023,"Berlin
                                                                    Steglitz",Berlin,                                                                   Steglitz,Muster Str. 1,45.0,65,2023-08-09,2023-08-16,20230813,5000,0.0,0.6923076923076923,07.08.2023-45.0-0.6923076923076923 Berlin,Steglitz,2023-08,Location not found: Steglitz,Location not found: Steglitz
1247,1247,4957091,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wilmersdorf.4957091.html,07.08.2023,"Berlin
                                                                    Friedrichshain-Kreuzberg",Berlin,                                                                   Friedrichshain-Kreuzberg,Muster Str. 1,400.0,18,2023-08-11,2023-09-25,20230813,5000,1.0,22.22222222222222,07.08.2023-400.0-22.22222222222222 Berlin,Friedrichshain,2023-09,Location not found: Friedrichshain,Location not found: Friedrichshain
1248,1248,10365273,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.10365273.html,07.08.2023,"Berlin
                                                                    Schöneberg",Berlin,                                                                   Schöneberg,Muster Str. 1,600.0,25,2023-09-15,2023-09-30,20230813,5000,0.0,24.0,07.08.2023-600.0-24.0 Berlin,Schöneberg,2023-09,Location not found: Schöneberg,Location not found: Schöneberg
1249,1249,10365006,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.10365006.html,07.08.2023,"Berlin
                                                                    Wilmersdorf",Berlin,                                                                   Wilmersdorf,Muster Str. 1,600.0,22,2023-09-20,2023-11-30,20230813,5000,2.0,27.272727272727273,07.08.2023-600.0-27.272727272727273 Berlin,Wilmersdorf,2023-11,Location not found: Wilmersdorf,Location not found: Wilmersdorf
1250,1250,10306281,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.10306281.html,07.08.2023,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,300.0,12,2023-08-09,2023-08-20,20230813,5000,0.0,25.0,07.08.2023-300.0-25.0 Berlin,Friedrichshain,2023-08,Location not found: Friedrichshain,Location not found: Friedrichshain
1251,1251,10330320,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10330320.html,07.08.2023,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,300.0,24,2023-09-01,2023-09-15,20230813,5000,0.0,12.5,07.08.2023-300.0-12.5 Berlin,Wedding,2023-09,Location not found: Wedding,Location not found: Wedding
1252,1252,10364611,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz.10364611.html,07.08.2023,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,450.0,22,2023-08-08,2023-11-05,20230813,5000,3.0,20.454545454545453,07.08.2023-450.0-20.454545454545453 Berlin,Wedding,2023-11,Location not found: Wedding,Location not found: Wedding
1253,1253,8908955,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tempelhof.8908955.html,07.08.2023,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,1100.0,20,2023-08-30,2024-03-30,20230813,5000,7.0,55.0,07.08.2023-1100.0-55.0 Berlin,Prenzlauer Berg,2024-03,Location not found: Prenzlauer Berg,Location not found: Prenzlauer Berg
1254,1254,9819335,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.9819335.html,07.08.2023,"Berlin
                                                                    Steglitz",Berlin,                                                                   Steglitz,Muster Str. 1,520.0,24,2023-09-01,2024-01-31,20230813,5000,4.0,21.666666666666668,07.08.2023-520.0-21.666666666666668 Berlin,Steglitz,2024-01,Location not found: Steglitz,Location not found: Steglitz
1255,1255,10355708,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10355708.html,07.08.2023,"Berlin
                                                                    Tempelhof",Berlin,                                                                   Tempelhof,Muster Str. 1,300.0,18,2023-08-29,2023-09-12,20230813,5000,1.0,16.666666666666668,07.08.2023-300.0-16.666666666666668 Berlin,Tempelhof,2023-09,Location not found: Tempelhof,Location not found: Tempelhof
1256,1256,10364755,www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow.10364755.html,07.08.2023,"Berlin
                                                                    Schöneberg",Berlin,                                                                   Schöneberg,Muster Str. 1,450.0,10,2023-08-07,2023-09-30,20230813,5000,1.0,45.0,07.08.2023-450.0-45.0 Berlin,Schöneberg,2023-09,Location not found: Schöneberg,Location not found: Schöneberg
1257,1257,10364753,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.10364753.html,07.08.2023,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,900.0,25,2023-09-01,2024-02-28,20230813,5000,5.0,36.0,07.08.2023-900.0-36.0 Berlin,Prenzlauer Berg,2024-02,Location not found: Prenzlauer Berg,Location not found: Prenzlauer Berg
1258,1258,10364533,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10364533.html,07.08.2023,"Berlin
                                                                    Pankow",Berlin,                                                                   Pankow,Muster Str. 1,600.0,20,2023-09-17,2023-12-15,20230813,5000,3.0,30.0,07.08.2023-600.0-30.0 Berlin,Pankow,2023-12,Location not found: Pankow,Location not found: Pankow
