,index,Link,Posting Date,Location,City,Neighbourhood (Dirty),Address,Price,Pure rent,Service Charge,Other Charge,Size,Date From,Date To,DataFrame,Deposit
114,10119254,www.wg-gesucht.de/wg-zimmer-in-Berlin-Spandau.10119254.html,31.05.2023,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,950€,5000,5000,5000,25m²,31.08.2023,01.12.2030,20230424,5000
115,10130053,www.wg-gesucht.de/wg-zimmer-in-Berlin-Rahnsdorf.10130053.html,31.05.2023,"Berlin
                                                                    MITTE",Berlin,                                                                   MITTE,Muster Str. 1,700€,5000,5000,5000,20m²,31.05.2023,,20230424,5000
116,10129906,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.10129906.html,31.05.2023,"Berlin
                                                                    Spandau",Berlin,                                                                   Spandau,Muster Str. 1,555€,5000,5000,5000,29m²,15.07.2023,15.01.2024,20230424,5000
117,9956074,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.9956074.html,31.05.2023,"Berlin
                                                                    Rahnsdorf",Berlin,                                                                   Rahnsdorf,Muster Str. 1,400€,5000,5000,5000,14m²,31.05.2023,,20230424,5000
118,10130031,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.10130031.html,31.05.2023,"Berlin
                                                                    Moabit",Berlin,                                                                   Moabit,Muster Str. 1,851€,5000,5000,5000,24m²,31.05.2023,,20230424,5000
119,10079060,www.wg-gesucht.de/wg-zimmer-in-Berlin.10079060.html,31.05.2023,"Berlin
                                                                    Charlottenburg",Berlin,                                                                   Charlottenburg,Muster Str. 1,600€,5000,5000,5000,23m²,01.06.2023,01.06.2024,20230424,5000
120,10079060,www.wg-gesucht.de/wg-zimmer-in-Berlin.10079060.html,31.05.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,500 €,5000,5000,5000,13m²,01.06.2023,,20230424,5000
121,10056744,www.wg-gesucht.de/wg-zimmer-in-Berlin-Spandau.10056744.html,31.05.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,460 €,5000,5000,5000,14m²,01.06.2023,,20230424,5000
122,9403319,www.wg-gesucht.de/wg-zimmer-in-Berlin-Spandau.9403319.html,31.05.2023,Berlin,Berlin,Berlin,Muster Str. 1,375€,5000,5000,5000,20m²,01.06.2023,15.06.2023,20230424,5000
123,10069729,www.wg-gesucht.de/wg-zimmer-in-Berlin-Spandau.10069729.html,31.05.2023,"Berlin
                                                                    Spandau",Berlin,                                                                   Spandau,Muster Str. 1,500€,5000,5000,5000,14m²,01.06.2023,31.08.2023,20230424,5000
124,8740317,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.8740317.html,31.05.2023,"Berlin
                                                                    Spandau",Berlin,                                                                   Spandau,Muster Str. 1,580€,5000,5000,5000,18m²,01.07.2023,31.10.2023,20230424,5000
125,8610566,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.8610566.html,31.05.2023,"Berlin
                                                                    Spandau",Berlin,                                                                   Spandau,Muster Str. 1,400€,5000,5000,5000,16m²,01.07.2023,31.10.2023,20230424,5000
126,9139345,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9139345.html,31.05.2023,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,400€,5000,5000,5000,20m²,01.08.2023,15.08.2023,20230424,5000
127,10129942,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.10129942.html,31.05.2023,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,650€,5000,5000,5000,13m²,03.06.2023,31.08.2023,20230424,5000
128,9706179,www.wg-gesucht.de/wg-zimmer-in-Berlin-Karlshorst.9706179.html,31.05.2023,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,25€,5000,5000,5000,22m²,28.06.2023,03.07.2023,20230424,5000
129,9906132,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.9906132.html,31.05.2023,"Berlin
                                                                    Lichtenberg",Berlin,                                                                   Lichtenberg,Muster Str. 1,370€,5000,5000,5000,20m²,01.06.2023,29.06.2023,20230424,5000
130,10027153,www.wg-gesucht.de/wg-zimmer-in-Berlin.10027153.html,31.05.2023,"Berlin
                                                                    Karlshorst",Berlin,                                                                   Karlshorst,Muster Str. 1,710€,5000,5000,5000,10m²,01.08.2023,,20230424,5000
131,10072289,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.10072289.html,31.05.2023,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,875€,5000,5000,5000,11m²,31.05.2023,,20230424,5000
132,9628821,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9628821.html,31.05.2023,Berlin,Berlin,Berlin,Muster Str. 1,730€,5000,5000,5000,1m²,01.06.2023,30.09.2023,20230424,5000
133,8940395,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.8940395.html,31.05.2023,"Berlin
                                                                    Lichtenberg",Berlin,                                                                   Lichtenberg,Muster Str. 1,390€,5000,5000,5000,20m²,29.05.2023,27.06.2023,20230424,5000
134,9595608,www.wg-gesucht.de/wg-zimmer-in-Berlin.9595608.html,31.05.2023,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,540€,5000,5000,5000,20m²,16.06.2023,30.11.2023,20230424,5000
135,9894452,www.wg-gesucht.de/wg-zimmer-in-Berlin-Reinickendorf.9894452.html,31.05.2023,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,505€,5000,5000,5000,16m²,01.09.2023,,20230424,5000
136,8167587,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.8167587.html,31.05.2023,Berlin,Berlin,Berlin,Muster Str. 1,1000€,5000,5000,5000,25m²,01.07.2023,,20230424,5000
137,9533574,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wilmersdorf.9533574.html,31.05.2023,"Berlin
                                                                    Reinickendorf",Berlin,                                                                   Reinickendorf,Muster Str. 1,1000€,5000,5000,5000,22m²,01.06.2023,,20230424,5000
138,10129645,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.10129645.html,31.05.2023,"Berlin
                                                                    Moabit",Berlin,                                                                   Moabit,Muster Str. 1,435€,5000,5000,5000,21m²,06.07.2023,,20230424,5000
139,9833509,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.9833509.html,31.05.2023,"Berlin
                                                                    Wilmersdorf",Berlin,                                                                   Wilmersdorf,Muster Str. 1,750€,5000,5000,5000,25m²,01.07.2023,,20230424,5000
140,10035060,www.wg-gesucht.de/wg-zimmer-in-Berlin-Dahlem.10035060.html,31.05.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,510 €,5000,5000,5000,17m²,01.06.2023,,20230424,5000
141,10129673,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10129673.html,31.05.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,480 €,5000,5000,5000,19m²,01.06.2023,,20230424,5000
142,3288816,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.3288816.html,31.05.2023,"Berlin
                                                                    Dahlem",Berlin,                                                                   Dahlem,Muster Str. 1,590€,5000,5000,5000,18m²,01.06.2023,,20230424,5000
143,10124869,www.wg-gesucht.de/wg-zimmer-in-Berlin.10124869.html,31.05.2023,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,20€,5000,5000,5000,18m²,01.06.2023,15.06.2023,20230424,5000
144,10066305,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.10066305.html,31.05.2023,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,790€,5000,5000,5000,40m²,11.07.2023,14.08.2023,20230424,5000
145,8333349,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.8333349.html,31.05.2023,Berlin,Berlin,Berlin,Muster Str. 1,450€,5000,5000,5000,15m²,01.06.2023,01.08.2023,20230424,5000
146,8433490,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.8433490.html,31.05.2023,"Berlin
                                                                    Berlin",Berlin,                                                                   Berlin,Muster Str. 1,600€,5000,5000,5000,14m²,11.06.2023,07.07.2023,20230424,5000
147,10046796,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10046796.html,31.05.2023,"Berlin
                                                                    Kreuzberg",Berlin,                                                                   Kreuzberg,Muster Str. 1,450€,5000,5000,5000,15m²,01.06.2023,30.06.2023,20230424,5000
148,7618553,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.7618553.html,31.05.2023,"Berlin
                                                                    Kreuzberg",Berlin,                                                                   Kreuzberg,Muster Str. 1,200€,5000,5000,5000,25m²,01.06.2023,14.06.2023,20230424,5000
149,10129743,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10129743.html,31.05.2023,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,650€,5000,5000,5000,11m²,01.06.2023,31.08.2023,20230424,5000
150,10129556,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.10129556.html,31.05.2023,"Berlin
                                                                    Kreuzberg",Berlin,                                                                   Kreuzberg,Muster Str. 1,700€,5000,5000,5000,19m²,01.07.2023,30.09.2023,20230424,5000
151,10129748,www.wg-gesucht.de/wg-zimmer-in-Berlin-Treptow.10129748.html,31.05.2023,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,700€,5000,5000,5000,12m²,01.06.2023,01.07.2023,20230424,5000
152,9996114,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.9996114.html,31.05.2023,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,500€,5000,5000,5000,17m²,01.06.2023,01.12.2023,20230424,5000
153,9706393,www.wg-gesucht.de/wg-zimmer-in-Berlin-Oberschoeneweide.9706393.html,31.05.2023,"Berlin
                                                                    Treptow",Berlin,                                                                   Treptow,Muster Str. 1,580€,5000,5000,5000,25m²,15.08.2023,30.10.2023,20230424,5000
154,10129741,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.10129741.html,31.05.2023,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,600€,5000,5000,5000,24m²,01.06.2023,01.08.2023,20230424,5000
155,10113296,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10113296.html,31.05.2023,"Berlin
                                                                    Oberschöneweide",Berlin,                                                                   Oberschöneweide,Muster Str. 1,598€,5000,5000,5000,14m²,01.06.2023,01.02.2024,20230424,5000
156,10023923,www.wg-gesucht.de/wg-zimmer-in-Berlin-60km-suedoestlich-Maerkisch-Buchholz.10023923.html,31.05.2023,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,690€,5000,5000,5000,17m²,01.08.2023,,20230424,5000
157,10122828,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.10122828.html,31.05.2023,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,790€,5000,5000,5000,18m²,15.06.2023,,20230424,5000
158,10129713,www.wg-gesucht.de/wg-zimmer-in-Berlin-Weissensee.10129713.html,31.05.2023,"Berlin
                                                                    60km südöstlich Märkisch Bu...",Berlin,                                                                   60km südöstlich Märkisch Bu...,Muster Str. 1,630€,5000,5000,5000,20m²,01.06.2023,,20230424,5000
159,9137480,www.wg-gesucht.de/wg-zimmer-in-Berlin.9137480.html,31.05.2023,"Berlin
                                                                    Charlottenburg",Berlin,                                                                   Charlottenburg,Muster Str. 1,520€,5000,5000,5000,15m²,05.06.2023,04.08.2023,20230424,5000
160,9906076,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.9906076.html,31.05.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,560 €,5000,5000,5000,22m²,01.06.2023,,20230424,5000
161,9406952,www.wg-gesucht.de/wg-zimmer-in-Berlin.9406952.html,31.05.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,520 €,5000,5000,5000,21m²,01.06.2023,,20230424,5000
162,10072231,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.10072231.html,31.05.2023,"Berlin
                                                                    Lichtenberg",Berlin,                                                                   Lichtenberg,Muster Str. 1,925€,5000,5000,5000,11m²,31.05.2023,,20230424,5000
163,7492603,www.wg-gesucht.de/wg-zimmer-in-Berlin-Grunewald.7492603.html,31.05.2023,Berlin,Berlin,Berlin,Muster Str. 1,220€,5000,5000,5000,16m²,07.06.2023,15.06.2023,20230424,5000
164,8016381,www.wg-gesucht.de/wg-zimmer-in-Berlin.8016381.html,31.05.2023,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,980€,5000,5000,5000,15m²,01.06.2023,30.06.2023,20230424,5000
165,10107421,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.10107421.html,31.05.2023,"Berlin
                                                                    Grunewald",Berlin,                                                                   Grunewald,Muster Str. 1,400€,5000,5000,5000,15m²,01.06.2023,,20230424,5000
